"author_channel_ID","author_number"
"UCGeXt_Q6TL_YHZz9w3h9HMQ","0014805"
"UCGe_7f40gqsOZ_spb0hYjvw","0011151"
"UCGeeqqaKCX6qzkiLtSOmFfA","0022873"
"UCGep5GA3rzPSmSVMDgYkuqw","0020961"
"UCGewW2ehAfXX9flOD3t0rMQ","0007636"
"UCGfLCSB8MoaFyM7tY4-Snnw","0004351"
"UCGfUKS93-kny6pbNFpVI1eQ","0013891"
"UCGfYZBHZq1oPt7U8mDiZGeg","0010331"
"UCGfbf3H46ok51OkkUbLLMzQ","0014390"
"UCGfigkzOMj8qg3azAX6bC9w","0009856"
"UCGg3JQo95zSNqRhVOjaFFKg","0010119"
"UCGg4WjIFJ5RVsEMYm9UrXIA","0020568"
"UCGgZk2ZeHoERKOjP47NrTfA","0005699"
"UCGgbkG-UY-ferpJljujUrWw","0008263"
"UCGgd0_RWbez8Pykcxqyk2IQ","0004431"
"UCGggo105PrCJ_BG_Q0JGjYQ","0017984"
"UCGghF-aPoc1TxfbqWyOhYUQ","0022543"
"UCGgjx4bEVyLJrF3drkyvb7w","0001322"
"UCGgp07f3Q7X9NmTGfQeXTYA","0005298"
"UCGguwvR43gsJTk_W2lGn-0g","0000245"
"UCGgxLhYOSlkaizrSsnLT6wg","0005215"
"UCGhjQVmR1lM6u5kd2Oeko_Q","0008095"
"UCGi2jNFyFvBe0B_Df0oEqBA","0021026"
"UCGiGxPwBd4DH1YzsxiIY3HQ","0009979"
"UCGij76JdOWZTFcV1S-PWW8Q","0000016"
"UCGikOg2pzbIfZJnJSuPvo_g","0012854"
"UCGiy8GrdwxgaNfxII9CNFIQ","0014901"
"UCGjcQgLNVM4Xee6eP15YUqA","0009662"
"UCGjjJKxnwjZ_6f_p7QPXHuA","0016715"
"UCGjkjYHu8vwRBbxKhb997eQ","0018866"
"UCGjqV2zE8JXlqq3muYfRtxg","0001952"
"UCGkQBKLp2uxhVzRVEw4UBaQ","0016307"
"UCGkW3I8POtehO1Tlp_ep8RQ","0017366"
"UCGlB5MDPo3u_YHKDW6yWxdg","0020264"
"UCGlXrPKONANWKUY9O5S2dXw","0006807"
"UCGllTzZqbL8taF1XRstwlcg","0022137"
"UCGlnqQVh8lQKyIM7lvdAcqw","0019928"
"UCGlp5o5OYKxRqd95pYR8ZqQ","0012456"
"UCGlxdTZ3IjX0shBL7aal0Pw","0017232"
"UCGmJCFeRl0pSfNST9PLpU7Q","0010898"
"UCGmsNmQPBZh8hKXqrKt-WLQ","0016901"
"UCGmz67ZcpUKnep0kTYxabEg","0007104"
"UCGn7hi4p8Yir3McvL-sL4cA","0018174"
"UCGnPa1Hkr01EHWhNhwtwDmA","0012002"
"UCGnUdWSx7p0Qtzqa865OLGA","0005481"
"UCGnsUv1llqzxlMuebg7a0OA","0016698"
"UCGophuAMLLQ1-79mzqOcVQQ","0011378"
"UCGov2U1yqRFvsTJNzpglgvA","0014297"
"UCGp2V6FoP2PdbSrYJOsNA5w","0010281"
"UCGp9o7o_2sUxtVjm14OGoYg","0014145"
"UCGpL1-aSkLptzfsXq_xF_tw","0009475"
"UCGpk4DLuYc1h3yB_hRb9Rqg","0013977"
"UCGqNXRsQKt0SIbFIQCe1kfw","0001743"
"UCGqOhnCGyct0nLyjvugzHlg","0011858"
"UCGqVlv45ML3ISo60GTmy51g","0003761"
"UCGqYuKM4FmlJaEzYl0fiGdw","0017750"
"UCGqqbDZDbj1VNxlGlpsfdLQ","0002705"
"UCGqwOeFZDtsfsGraXARJrog","0008797"
"UCGr-JayP278Py8s98fDHMKA","0002797"
"UCGr0ZC7YUHJDsiMGd9z2TvA","0016821"
"UCGryAaB2xtGQSn6sb5seMRQ","0013883"
"UCGtBSSIhtnuuUesrTzRmnNw","0009987"
"UCGtPEJc7gfCzFDnoZp9eWwA","0009263"
"UCGtzKfG8DeEaeRXa8JG2WPg","0014574"
"UCGuCYuHaIRbnwoOgNqkRiUg","0015267"
"UCGuTl0XnLtuf3DzkPHl1HrQ","0017482"
"UCGufRKRElWtABvl78AhR1lg","0013685"
"UCGukqhUriZyGjY0CEW7Ggbg","0017726"
"UCGumi4tz3TXH3pLEZpe5a4Q","0003839"
"UCGv3P7G0cINfkzNNlDk9EgQ","0008308"
"UCGvU8D4iRCD3jvqz9f5MYqg","0000666"
"UCGvb9k5eKoQ2JEKf0GPn4Wg","0019907"
"UCGvbZnobTjT9DWpFI4BbHCA","0008494"
"UCGvzutixmDP-j1xcYN18ZuA","0019724"
"UCGw1MxZW_mtlX6HOF2LOAyA","0007168"
"UCGw2UMbWxDwaZbrRNyDgpbA","0020329"
"UCGwC8ABeCilSwrmJlFubmwA","0008971"
"UCGwqQxH9EKSKzB4DxZEJk1A","0022288"
"UCGxKOLaMjn3wBaULK13FXTw","0007258"
"UCGxW04pXSOXPFbcE-8RIEQw","0020492"
"UCGxZsT9hinoSWpc75BBRe1Q","0015880"
"UCGxth0s0LHWPSqvZzSJSz_Q","0007644"
"UCGyN8mrfp883pV4MSXlNbLg","0022935"
"UCGy_cFMDMbxWqvQ2xyjGCmA","0018807"
"UCGykGLF80GlmaIDB_LBKqaw","0014018"
"UCGz6FJeXwzcOapHZXUeU-TA","0002422"
"UCGzhPkvtQpNYI9bCTextFBw","0018905"
"UCGzvo-hu4OEfUXhiQKSH7qg","0007899"
"UCH-4Rm0k-l032VKDN2g22iA","0019637"
"UCH-65DWGbUfV-E2vBR5GF-A","0005464"
"UCH-EW9tlu8FdTvhsOdeUxVA","0011261"
"UCH-GZ0miULBvKfy7VMvn6vw","0020229"
"UCH-STC-dnZ7XUUe_DmOKQhg","0012972"
"UCH-mS2nquudccqs56esOwNA","0003109"
"UCH0EHHDVzc9zBQn727il6pA","0018289"
"UCH0trw7MjKBWyuPyRRlzP7Q","0008880"
"UCH1-x_xl6TzlGc4Vb33bKLA","0007782"
"UCH12eOCyHvWXEpRBriOAl3A","0017166"
"UCH19T_slw0VgjtQ2Bhrr7fA","0021445"
"UCH1Hs1AkKIpS3Xjp563TL1w","0009434"
"UCH1PDQKWtVoYORhAoRrsL_w","0004178"
"UCH1UazSX9n8toXnigW3ymrQ","0006374"
"UCH1nMLRxEG9ecHl0GCviJLw","0008213"
"UCH1nTIaN1pq3DXWPy-jXKwg","0016411"
"UCH29tmWkI7B0EyFWyhYAFfw","0011194"
"UCH2EhojTRTn-0Mny5K9zYZg","0017231"
"UCH2G9QMHpyj25wFrdYEz83g","0005657"
"UCH2RVzSXT2d5tgDpQilmAkw","0017201"
"UCH2_Pu6KaQx6RUp7Zs8tGag","0012018"
"UCH2de3ou56Ay4wikcGuqa1A","0020791"
"UCH2uqYxRidRfaFDcWkbC8Gg","0012849"
"UCH3KOIXW_bRrwRXPBMtW2kw","0000994"
"UCH3ZSwotCmnNI5IX_Xb-_ag","0003189"
"UCH3yBr1U6tMtiyRgxzuZapg","0006667"
"UCH48JVSyRsrq6Y26RyKGbag","0002254"
"UCH4FTXJF4GqK4YYrrlEm1yw","0019212"
"UCH4RK89Wz_llsTANOp22WIQ","0016069"
"UCH4e7UoX6izhHnyP7VcCNmA","0021315"
"UCH4qKkizrwoG_BinXRjSdHg","0010885"
"UCH55_zD75FbwU3hIx6_pITQ","0022963"
"UCH5CUqeDv0CdOrYs5Ua93NA","0002645"
"UCH5Zk26i1VE9w64Lqz0kAHw","0016092"
"UCH6GHYlTq5uJZ4lIpepyIcg","0022768"
"UCH6NNZjayMvk_gP_v8vPr_Q","0016191"
"UCH6UOB0SgbRc7WEJq-hmTpg","0014536"
"UCH6jeYO6EX6kg0Yo3nxTUog","0014611"
"UCH6r_6kZuQw5CWafms84J1w","0021697"
"UCH6vRucR7EcjzuRdOUKbxTQ","0014367"
"UCH72cZWtmdBMB1PxfX6y5OQ","0001115"
"UCH7OwGt3JbuC33Hg0lB0JWQ","0017275"
"UCH7aUyMlp5DpaUwEm4w-tgA","0005078"
"UCH7hpoNcU5SxsyT_Suy0HFg","0014638"
"UCH7vr55RRVSoBu8Bhvp19Cw","0010949"
"UCH8A49uwNeAJK_L_xZAw9Sg","0006038"
"UCH8myTQGEM_p8Mt6iR8E-1Q","0020929"
"UCH8uogKzHiYfh0O5z3WhGlw","0003923"
"UCH9q6aSJGt10ZjnEzZCWmLg","0022886"
"UCH9xN8N2TQKkCKFvE88rV4g","0013820"
"UCHABI97ywNIs8CNfWw8kafg","0003093"
"UCHAhbRc92VAZzMhDZdU4rdQ","0002965"
"UCHBIWj1Yj9999vxVMZXpatw","0017162"
"UCHBi4T6PA_R5SAenuuxCdpw","0018009"
"UCHBoDzVMuOT2a_3Ufrvi57A","0008855"
"UCHCL5TVsiYHLLKpuMWSnfXw","0015971"
"UCHCgEX3c50SfcnGo_cLqgmw","0000601"
"UCHD7hpt-HVWG4x_vbmllV8Q","0004832"
"UCHD7t_MqvMu_rTxdRwQQGUQ","0017079"
"UCHDE48MBIhZhHGtl3wB93EA","0012454"
"UCHDLJBsd6flFmTE2rvN_WJA","0019203"
"UCHDObWeoL_VGQ2Gy2lLhwbw","0011778"
"UCHDmsk2T3Ml-Grq18xTjTCg","0011039"
"UCHELd4X5kkKh-x8_UkPwmMA","0016958"
"UCHES3Yw96Abym0uS1lT268g","0003561"
"UCHESDySkbx8eBgqVAdltQ7w","0020249"
"UCHEeDlQ6PdSSaWCGbOX2-Lw","0009087"
"UCHEeRseM_pNnW6E1E6dPCtA","0013743"
"UCHEgiQOGN1IggzUqNM-6bgA","0021344"
"UCHFF_XpDeS2WFxJPwmQW12Q","0005926"
"UCHFJjHLFE2qBAqOnwqB71UQ","0006614"
"UCHFZf7mI0M5hjXse65FxvbA","0006350"
"UCHF_kpqvpVf3zQ8d0O-utfw","0018673"
"UCHFbGyfjkSGF6KhOnVwtTmQ","0005865"
"UCHFeOcKMSWQ4hx0_iBfqj9g","0008104"
"UCHG0LkSbaPDWB7SidKtR-Rg","0002129"
"UCHGFQSxnIByXJA6TqnZRZLw","0014750"
"UCHGXAtxjd8zANEuGaJj0p2Q","0001973"
"UCHGjn-HzSMPRa8Y0rhhR27w","0010961"
"UCHGjpb1rrXCsTCMCcaa_eLw","0018446"
"UCHHKQkv98ltz2pW9S9_DljA","0014009"
"UCHI60yfCU9AJtszQ8P2taww","0018159"
"UCHIHvmO8ByAWKHi-Kv5Fhhw","0000814"
"UCHIR49muYCFFc9j2A-wITQg","0001930"
"UCHISbCVKBK92JleD4bIXFoQ","0001393"
"UCHIhcjDtaEmpxghM54H_qJw","0001559"
"UCHIl3ysyp7E63bhAd50cqiQ","0017616"
"UCHIwHUyX4hEhXrPuCP80ueg","0009599"
"UCHJAIS-SiMgOwX8FnZtCElw","0009049"
"UCHJLC5Qda3pQB929PmNoAig","0012308"
"UCHJhhGboT0Qx-G212pv3jYA","0007391"
"UCHJnhN8x2i-pSmIfZdxLusA","0015164"
"UCHKBfQtgO4z-juPS5_yXHcw","0003790"
"UCHKQ41jL5L4IMXrmaxBVtlg","0012688"
"UCHKTKVGOOkpEmPJ19VUY0fA","0011564"
"UCHKtY3Ij8VfHdJBXGgYfXag","0013068"
"UCHKx_TVKIQDSpgGkz7BesCQ","0018532"
"UCHL8U8b94-spgcyZ3LvYVeQ","0004753"
"UCHLCanAV4uN3z2PK9UmgLaQ","0007747"
"UCHLGhd3oYyXQ-rfe4Jjc-TA","0016859"
"UCHLd45KS8jGKB8v4NSBNrNQ","0013864"
"UCHLeLDBDxoi2aKGJ6L3PNIQ","0002127"
"UCHLkUhthWqqpI4KsV7jkSfA","0008191"
"UCHLl5D730ActSCMdkR4CdvA","0001188"
"UCHLlsatOXtfIv1MdJsqRBfg","0001348"
"UCHM403Frf2l_LJIvDFT0Q4w","0018073"
"UCHMgP868DRTTwqPYK6T3p9g","0000216"
"UCHMn4a3orZ5fksgjZgHjeug","0012310"
"UCHMqpLs_7z-z6zeUr9H0fZg","0003843"
"UCHN0qcSjvQLcAOwZcnk_XLA","0004387"
"UCHNkpmqrGj1a2zWMH-kG7pQ","0007175"
"UCHNlAa2X4ZRQyQgBbDSnZyg","0000852"
"UCHONJPaCrScrLfxLKK118KA","0004926"
"UCHOXcttxcFira865lT2o9RA","0009337"
"UCHOgqmlfG2pLKqp7DYX79ew","0011536"
"UCHOpGlScbKgJOdKqxMi4SOw","0017461"
"UCHPBSEsYzBKKTBkd8J3KJQw","0008124"
"UCHPF5VMaZqAlM91ggZkim6Q","0018932"
"UCHPI8rIcQj6f6ofDbDxTcMQ","0000966"
"UCHPNPiJc2J7dRknwIsWrzpw","0012240"
"UCHPbddz1meV6kNpIPEpvMeg","0008203"
"UCHPci4rJZ3uHFnXXXRdhEgQ","0016419"
"UCHPlY3UZoyfmNQF7vm45B7A","0017993"
"UCHQ-VxNA_XJ5J9SWiqG9l-g","0001950"
"UCHQ5t9POqiDSGFc-yjtDSIw","0015815"
"UCHQJ6w55GCqMABC8LNxzQcQ","0020001"
"UCHQQ88ll6y8-xGVV9rX4EGQ","0013881"
"UCHQQmMUHAObXentj7eS2NQg","0020008"
"UCHQVa_YHg-ALCxzdYVKyMPA","0016941"
"UCHQY574VAcnbEStELCYEOmg","0002323"
"UCHQYmmiOoYv79m-jkenfDsA","0014682"
"UCHQwpST4sOIpDUskW8gmSkw","0007697"
"UCHRT-UTJDw0_t0lKpjvb06g","0019192"
"UCHRi3WnGHPzOXn2dGe9CpQg","0018010"
"UCHRzIvpA1sPI1S5e9Pupocg","0015657"
"UCHRzeddDdigz4xZhLbpeB3g","0018330"
"UCHSBgwsPF6k8_mVXl1ZYrsA","0016434"
"UCHSEghLXovgnS2dFWa4SYBg","0007129"
"UCHSPjYt3eVCVfD5ov-VQ0kA","0018869"
"UCHSnX14BC3edNN0dFJmSxCQ","0010865"
"UCHT0K27Qf4_ixd_T1DPayDw","0013884"
"UCHT_f9rmKLy4r_hZ5FVdldQ","0003751"
"UCHTyqimRvf1pl90B5gos8gA","0001415"
"UCHU3JJhEVpAbyNs5hPaEojg","0015638"
"UCHU3R_Eav5shDKrHDTJd3EA","0004259"
"UCHU3_tUEn5vAwO4vMcPBlKw","0014103"
"UCHU7RovrmJqN0gm87o1XAhA","0018128"
"UCHUNWTdXXxXibdn5d3dQezg","0002502"
"UCHUNkRQFYPz8cepwAAAV4lg","0011746"
"UCHUUyC8NiI7rT_wgrwIzA0w","0022809"
"UCHUpP8BzLy6xgdU5oIysZGA","0009037"
"UCHUquT9E-cwUZynFaLiKfzg","0016550"
"UCHUzqR0Opuj8Gr6_vQHJ5pQ","0001334"
"UCHVIBSTIBTOtxTLAWPYK5mw","0002354"
"UCHVcsl04ZlLhUvoA6BJCDfw","0011471"
"UCHVm-EnNXp73n7EJ16arBkw","0021984"
"UCHWFsBpUZU8ACyjmE7XnhKA","0021040"
"UCHWHej3kkIeEIPkIW6iXUwA","0023138"
"UCHXMFpMXN12bOojo8ztw6tg","0006354"
"UCHXZRC-TjLkTWtcFlwzgOkg","0001387"
"UCHXiq29nf441-4mQ3_y4hag","0016080"
"UCHXkQu9k4DKWS8pfMcMJufA","0015915"
"UCHXmLQDPvT9mV471yovVtQA","0015950"
"UCHYBmrDGyTC2T7Jp0qiX6_g","0009162"
"UCHYStlDUTX15g3YTf0rk7ZA","0000406"
"UCHYWNWHyPdw_si6fVLHT1Uw","0020296"
"UCHYWOJbTEUJe3HDg5Vc1LOg","0020120"
"UCHYXSItd2p4Dw71uaDwLpyQ","0006278"
"UCHYgKbhRPQFSW7Clm1UwvuQ","0017577"
"UCHZ2E_miaKkN9B-IhEErr4Q","0016815"
"UCHZWIcrpAjcqVRSTHup0gdQ","0010075"
"UCH_2fSmmwjlUU5viAIC1Lkg","0009844"
"UCH_5blIFnKfu3orHC_C0Sqw","0017856"
"UCH_bD3e3in07yINJq2ZPV3Q","0005512"
"UCH_tdYT9eFvgsJy8yv7bPnw","0013277"
"UCH_v-oQhx8PA5378-zxHj4A","0009358"
"UCHaX2g0-jCUK59d63By5hGA","0011272"
"UCHajPEv7KmDg57UIznPJ_0w","0004829"
"UCHaqTwzWNzvJwRRRpFKDAOg","0013411"
"UCHba8wT9jjUcvKHiptwLATA","0021745"
"UCHbbwCrZLg0YemX9DnfLKvQ","0017709"
"UCHblrKgNzd9uyZyQUaDrciQ","0020794"
"UCHbtPJvDR7hSLJ2zGB-ToIg","0014619"
"UCHc8fZRRg9_MOZA9d7m-tDw","0002461"
"UCHcDfSdSgVFOQe14VJXFJYw","0015835"
"UCHcJ0n3xOcfCc111twx5kLw","0013169"
"UCHd5777ZBaWJeX5a7Qc9n9g","0022035"
"UCHdSwbGHqQVDPAOLdByip3w","0001223"
"UCHe0C7DjShFH4EPyJsiBTEA","0015565"
"UCHe6il2IuJD9e9JfQp6cIMg","0003474"
"UCHeY7IxOL2ySeff5kXj89-A","0022363"
"UCHedeuw9TUrRnTemlcqjVKg","0000233"
"UCHelqFnuqhKZ3CJGRqgXZjA","0020062"
"UCHfG1K7c5WDVvZ7C1ZjIiBA","0018034"
"UCHfHg93vHuGo4qCRO7dpuJA","0007677"
"UCHfRXGeAuKVKPTOdtS-S13A","0013656"
"UCHfXHGC8H_zasLuS1Yx1piw","0021312"
"UCHffxpR1GWLo3HniEswGFhQ","0017388"
"UCHfhOOkxBQ2l3IuGH6W2jYQ","0000930"
"UCHfv8Ows4rSmHYHoxlcpvZQ","0022921"
"UCHg7yX49y2eSL6Yvc1POPqQ","0022024"
"UCHgGKj5dVKCvvgGyQYzsm9g","0014032"
"UCHgKKnPGsmww-wfOQyiUz6g","0002172"
"UCHgS_1XRS1ev_P26AZnK9Eg","0000833"
"UCHgq-bCHxAHfZMqZP258q_A","0017992"
"UCHh2qG9Ue8spvzrwiN7fc7Q","0005713"
"UCHhCV3YnGTIr_KpU_Tp69DQ","0000604"
"UCHhca6jrQ3a_Wey5nYtWrCA","0009058"
"UCHhgQyPsByq1665QZjlnAGQ","0005032"
"UCHhlJTXSUeB0bb-iKZY4aug","0000802"
"UCHhsznoi6ncPISF8k3zh2yA","0022171"
"UCHiG7DY7DbB2-lLU-1FqPFA","0001257"
"UCHiNJfaZMQm_ZX3vFLOKGPw","0011557"
"UCHiZp_SrI8e4s_C5rYnjvsA","0013514"
"UCHiusVu3fvMPb1r75IXq_HA","0014864"
"UCHiw6T0Boa_FsM3dk1gQo9A","0000825"
"UCHjQZmWZB56E_fRBx-ZbMRQ","0010564"
"UCHjWyjoQ0Bo-WpON7E4kT0g","0009128"
"UCHjdV6zQZ-xnFKp7Gx00wsg","0015082"
"UCHjqnuPM7Wv8ovm8LpLPcOQ","0021682"
"UCHkGSyDIXV-urnZ2W8qEutA","0020395"
"UCHkI38DTIVedkb30aA6oSSQ","0001125"
"UCHl0OzQUCxr6b-trhNaR4hQ","0019297"
"UCHl3sK1-0b0mZkSitrmf_xA","0003455"
"UCHl8ZTfOFAQjYMV0VAIbi1g","0000517"
"UCHlE_BG81cQMfeszfp3ChOg","0005127"
"UCHlFKuRHd4gGE9vnlhDhNtg","0001196"
"UCHlUmxx6m5QwRrFk-TCf0jg","0008282"
"UCHlnk3dT_xglzZY_ShXaM2A","0010953"
"UCHlsMIO1c2PSztA2cTZ8KlA","0022201"
"UCHm0ICdVGrQ5UA8NhahLfFQ","0021431"
"UCHm0yGQitQOV4UI5giTIfMA","0009716"
"UCHmLtaa6JWTxu2rxpoKWXhw","0000363"
"UCHmgxL-rvrHpUyPS45NFszQ","0014959"
"UCHmsGHo2jKcWzc_-tLpLU-Q","0010041"
"UCHnS9JGy6wXFgY-6rp94CSQ","0004973"
"UCHns97KXCagHFj381Mqj0Aw","0021997"
"UCHoQ8Is516AlT5vrbcxKuqg","0020102"
"UCHpEr52j1DYV16sY05ZYHvQ","0003583"
"UCHpV48_gHMolRsfAE8MWAbQ","0012452"
"UCHpn6gjQYpBlu070tVzj01g","0019716"
"UCHq5PyksU3Q00s2CVLei_aw","0010149"
"UCHqIij7ToockQlK0xqRMWBA","0005061"
"UCHqndAt3aZCnbqZyvS58-QA","0017096"
"UCHrGniz1VNWw4CG8poeFhYg","0022898"
"UCHrK9muCD0r4Vt2pZ5yFbfw","0000745"
"UCHrTi_Ij_4hkUrz0bq_iT0w","0012887"
"UCHrhy2qrBougZCSl4fsZ81g","0004339"
"UCHsvYg5RvMpOKk4yk8ZO6HQ","0006477"
"UCHsxjm6RgYEOfAoBYF97EJQ","0002510"
"UCHt5sFTcFozAuM-ZQEBkViQ","0012755"
"UCHtfrwBofO1iQFq-FvixmXQ","0008739"
"UCHuT0f0zAzw9djIH2KayUjg","0016737"
"UCHuo_hUMJKlh3O-TaYywFjw","0015302"
"UCHuzMDtO6SvstoHLACNpsvg","0003991"
"UCHvITmWy9h-AiXQTMxbG9cA","0003643"
"UCHve6gXSq613rKppzOS6voA","0019623"
"UCHvlmTQqA6GgOjunc4xGG4Q","0001896"
"UCHwBxM5t3fj8qM_xW7X82GQ","0019744"
"UCHwIlVQoFNoaNnn_P-94lyg","0013722"
"UCHweytHnuVHLsmdrnwuELcQ","0006117"
"UCHwoHoMtCt7hPr7NoKnkMzA","0007440"
"UCHxZ8ylCz-EX71PRLVlIx6w","0015855"
"UCHxk15zoszMSYTOMGSLhQug","0018492"
"UCHxrK-pjr1VR3UXqE_HSFsA","0016757"
"UCHxzB_6ehE2SVFja6_AF-Yg","0009368"
"UCHyGNGY3HMZhiyi0X_Vlphg","0009422"
"UCHyKPGu_SbGiYxorxCsSlNg","0006601"
"UCHyS4mZPt6Mfe4ScK_5BVSg","0010832"
"UCHyW2ZFS5qH3s_NoCSGDGJQ","0003628"
"UCHyjnzrOa_6DM0NLKTwP6yA","0018265"
"UCHymAv4rJ2eA-Ykr1MR7egQ","0008050"
"UCHyra-Y0GMwJZeBmRk298uQ","0002282"
"UCHz-4QCxFnQlgL1IVE9gg-A","0012961"
"UCHzSubZRHJz0ldTZNN9kSJw","0008271"
"UCHzkERf7lMJBdS5qfa9u8CA","0012873"
"UCHzqIrJA2yyNLZi2Fg8o_Bg","0010283"
"UCI-330868JsqMAyZN9FUArA","0014583"
"UCI-6oGyP2dvWcfgRXG_yr2g","0001053"
"UCI-J6LwjduzNeRTlcg5QrmA","0007301"
"UCI-NmGP7H5DM8xkHPnJ_QGw","0005161"
"UCI-aUdsSbYCNXhQKKIJeRPQ","0013729"
"UCI-cU38QFBzLtl651ZOcYiw","0003143"
"UCI-wZMNlNHsLl7qpKjirTFg","0011211"
"UCI01jU6RQCZ_4W-1xzu0-_Q","0005908"
"UCI06FE7vHj7lK5qcLcC4D4Q","0019248"
"UCI0Nx-S_Ig9FbinA49tOJmg","0001046"
"UCI0PvJESomMzHu34numJvwA","0019624"
"UCI0RtootZu-TLbXj8g18r9Q","0018854"
"UCI0lzGCF2zlifwxHdnEXVfw","0009403"
"UCI0naWWfPFmBoxRiPyj_r7w","0021882"
"UCI0pkumxmB7AmIKrXXmlWdg","0015180"
"UCI1dyisjQ6V7FcQp3lsHrzw","0022764"
"UCI1e3nmczp-XnmoDznw8EzA","0018768"
"UCI1iXaf8vyrU7My7NMle1RQ","0000944"
"UCI23MpGwf4MLRgGiLq3jlng","0007820"
"UCI2I9oyiX4jVlUgWo3OviGw","0000752"
"UCI2MmfWS7D9aOftFXEyVzvA","0000478"
"UCI2NyC_MsyFkzo7czbTidjA","0001041"
"UCI2ONj5fI1CY2x6qPcmV0Zw","0008113"
"UCI2RFkpd3eL4-KeNg56sNBA","0007572"
"UCI2XqLEW8m-jTrNIE3afZ_g","0013992"
"UCI38s1h-4DM6qEkIv5j59og","0021864"
"UCI3HBUJ5778jLtTPDmpm-fQ","0009357"
"UCI47ZbD_u6aYoGoM4HzB_uQ","0017932"
"UCI4GmV1W8LkBMCsGhNhXHxg","0004587"
"UCI4Jo1YPDQTerPk18pVH8oA","0001072"
"UCI4NnbnwNS8Sl2juTACAzMQ","0004880"
"UCI4fvEgDU67cwNYL8Tyxbaw","0002161"
"UCI56evWHzgBQTkiy-1FVVvQ","0017342"
"UCI63n79BQoVVuVszRk3QeUQ","0018362"
"UCI67mcUmLIhRxDHNFHofHGQ","0008623"
"UCI6AorIhf29HNVDHWTH0S9w","0006701"
"UCI6BRdgyfM1nJOiDqeB0dSw","0003173"
"UCI6ENeYS3RfdGkcRRp1RD-g","0003133"
"UCI6NOEEC3dk6ZmnAlkEe--A","0008283"
"UCI6jg14achj3X8fEjE2hAuA","0007230"
"UCI6xsPWvILtcmU3JwGncjsQ","0008650"
"UCI7-KiCWbiEMQqg4fSFWPAw","0020955"
"UCI70M7HL2EelX-g_DwYl7IA","0006632"
"UCI76w4XbF_SUEpkhi0U6IAw","0017855"
"UCI7VluDM3MwWtaoMfRN0ULQ","0021523"
"UCI7ZVlIvx731Y0UXAVy3tpg","0003108"
"UCI7mXbPd0ihFVgL3VBWTwnw","0012424"
"UCI7tl577wO6cNOpRqRPLvAw","0003654"
"UCI8EseZ_wY1x0NzPpN7sJlA","0000394"
"UCI8MKoNVSaLK4CrFajg1U8g","0016465"
"UCI8Mf6SNNqC9dpycBOEXYJg","0013121"
"UCI94c3ufh4xO9WE1Zfg0UpQ","0022317"
"UCI9YCG6pzezb1bfOf25TviQ","0001595"
"UCI9_X-E7HkX_uZ3vmnLD73Q","0007800"
"UCI9awoR7irGDGz_gW5pnVdg","0011258"
"UCI9q_3vSn7cYlY3iEAhiLQA","0003847"
"UCI9sSkS3qUcApHlMkHDNUZA","0007319"
"UCIAUlOr-pU8rjtFJWHLGG8w","0000113"
"UCIAfEkl_ArzCIGG4gixkJig","0014905"
"UCIBJUqt6IDUMf-HlM4HSG_w","0010756"
"UCIBdiUimawnWXTKZdnkESYA","0019177"
"UCIBptQ85qCBFPGna1R05-xw","0000803"
"UCIC3MWZFGNNLgpJExqQ5FMA","0007727"
"UCIC4dZ_-_2bmp1Wl3SKwllA","0018040"
"UCICAvniV2RsykWNWhaU_YFw","0020671"
"UCICll4mI2t9rdW1RFLN71YQ","0009035"
"UCICzqjyOjT2-wmDy6ntGv-Q","0006780"
"UCIDQ0TcCqZbIuCRGbqB5v2Q","0003688"
"UCIDzIsh_Te8hOhokhbyk1Ig","0007254"
"UCIEQDSOxrUHKdvacGiWBVtg","0018329"
"UCIEfu1Edo19mTgN7D56JiJQ","0006879"
"UCIEtJZaYgOM5AS6a_VNG9fA","0022694"
"UCIFYSBsBgxzRQX5faZXFj1g","0017879"
"UCIFcAk_mCVRWAu-Oi9JgneA","0015298"
"UCIFmnj--dTyeSPLFjxXbk-A","0013945"
"UCIFvSyUZFrEKm5gLkHaaKqw","0018257"
"UCIG-hW7uVV1qNvW0bYnfDFQ","0008532"
"UCIG09wMPP723BKTdGt6A2Rw","0007447"
"UCIG1X7Xj8PKLePaKDa6yDSQ","0004736"
"UCIGpdasFyl_oBNjhQM-fR0A","0004560"
"UCIH5IzjAu6Mt1UUzO0pWa6g","0014736"
"UCIH9kpVOz5JtkaxSpRgHD9g","0010799"
"UCIHLDj5OVAk9yU9c9vAVasg","0002842"
"UCIHxruBbgz-lIE3PwNKgAiA","0011334"
"UCII-poLJ4YvIY942LDsLaCA","0008087"
"UCII3zx21UPtH_uQibPqZ8wQ","0018495"
"UCIIELnYMFFGn2GERcwHye0Q","0009420"
"UCIIOswqyQSC51Kb8LG9rMeA","0023004"
"UCIIYDldDMQclklWucoW9yEA","0012515"
"UCIIssAVm0S1OpBiWStXST9g","0012596"
"UCIJ58i_iqVuyCc2UZD6sg_A","0020688"
"UCIJeWkkrgML3uPRCbdR7Zjw","0012968"
"UCIJgzSY-LLLkMweAY0Njv5g","0008392"
"UCIJhYrGIbHPR17Y9WMb1OJg","0003734"
"UCIJzeFoPybfQN2tz3kYoR8w","0008331"
"UCIK38dVQdomslN12peQvKLA","0017441"
